,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
1548,1771,389,Caytherodu Irannistsi,2,Leather,Armor,Apple pay,5,10.0,2022-08-16 12:23:59,China,Chongqing,yeoldestore.com,215,Y,
1549,1772,538,Stin Hecateri,66,Book,Gear,Souls of my Enemys,6,25.0,2022-01-26 16:43:54,India,Mumbai,Blacksmithery.com,219,Y,
1550,1775,27,Finc Miti,88,Healer's Kit,Gear,Apple pay,1,5.0,2022-07-10 09:19:17,China,Shenzhen,Amazon.com,216,N,Insuffecient Funds
1551,1776,126,Smar Ast,8,Half Plate,Armor,Souls of my Enemys,8,750.0,2022-05-10 05:54:43,China,Baoding,Amazon.com,220,Y,
1552,1777,72,Ofome Reng,30,Glaive,Weapons,Credit Card,3,200.0,2022-02-10 02:00:31,India,Mumbai,LarpersTrove.com,227,Y,
1553,1779,170,Inticavea Inoni,9,Ring Mail,Armor,Gift card,7,30.0,2022-06-19 15:10:47,Iran,Tehran,Hardhat.com,240,N,Payment site timed out
1554,1780,91,Thom Inco,77,Fine Clothes,Gear,Paypal,6,150.0,2022-06-27 20:06:32,China,Hefei,Etsy.com,212,Y,
1555,1781,890,Code Pouni,35,Longsword,Weapons,Souls of my Enemys,3,15.0,2022-04-22 03:49:32,Brazil,São Paulo,Blacksmithery.com,221,Y,
1556,1782,952,Aneane Tilyir,16,Greatclub,Weapons,Credit Card,8,2.0,2022-04-23 21:57:25,United States,New York,LarpersTrove.com,228,N,Incorrect CCV
1557,1783,708,Trandit Oseweme,60,Rod (Arcane Focus),Gear,Google pay,9,10.0,2022-01-31 04:13:47,Peru,Lima,Hardhat.com,222,N,Failed to Authenticate buyer
1558,1784,284,Chem Areane,14,Club,Weapons,Gift card,10,1.0,2022-03-23 22:46:48,China,Shenzhen,LarpersTrove.com,241,Y,
1559,1785,776,Cece Theco,5,Chain Shirt,Armor,Google pay,9,50.0,2022-02-23 16:41:37,China,Luoyang,Hardhat.com,223,N,Insuffecient Funds
1560,1786,103,Thendal Ceenifobu,7,Breastplate,Armor,Gift card,7,400.0,2022-08-07 00:03:53,China,Sanzhou,Etsy.com,242,Y,
1561,1788,850,Agedow Thonest,17,Handaxe,Weapons,Paypal,4,5.0,2022-01-19 10:31:00,China,Guangzhou,Hardhat.com,213,Y,
1562,1790,944,Omo Renya,53,Arrows (20),Gear,Paypal,1,10.0,2022-05-29 03:00:09,India,Delhi,Hardhat.com,214,N,Insuffecient Funds
1563,1791,673,Acoron Onumysithi,18,Javelin,Weapons,Google pay,3,5.0,2022-02-09 21:07:00,United States,Orlando,Etsy.com,226,Y,
1564,1792,257,Meraso Isyssppp,96,Ink Pen,Gear,Paypal,2,0.2,2022-02-03 22:09:16,China,Xingtai,Blacksmithery.com,215,N,Failed to Authenticate buyer
1565,1793,203,Ffofthav Anes,58,Crystal (Arcane Focus),Gear,Venmo,9,10.0,2022-08-06 06:26:23,India,Mumbai,Walmart.com,220,N,Insuffecient Funds
1566,1794,769,Whesth Merg,87,Sledgehammer,Gear,Venmo,1,2.0,2022-07-18 15:04:51,United States,New York,Blacksmithery.com,221,N,Payment site timed out
1567,1795,401,Tustio Hecinde,94,Hunting Trap,Gear,Paypal,1,5.0,2022-03-01 18:02:44,United States,San Diego,Walmart.com,216,N,Insuffecient Funds
1568,1796,562,Heans Thitigend,47,Hand Crossbow,Weapons,Credit Card,4,75.0,2022-05-11 02:00:18,Pakistan,Karachi,Amazon.com,229,Y,
1569,1797,370,Anthe Tonsi,22,Sickle,Weapons,Paypal,10,1.0,2022-01-23 06:47:08,China,Guangzhou,yeoldestore.com,217,Y,
1570,1798,218,Heeme Thes,89,Amulet (Holy Symbol),Gear,Credit Card,2,5.0,2022-05-10 15:58:59,China,Chongqing,Hardhat.com,230,Y,
1571,1799,891,Cevantal Thesh,60,Rod (Arcane Focus),Gear,Cash app,1,10.0,2022-06-06 08:57:03,China,Shijiazhuang,Walmart.com,218,Y,
1572,1800,692,Bese Plesu<u,9,Ring Mail,Armor,Souls of my Enemys,8,30.0,2022-04-25 06:11:21,United States,New York,Hardhat.com,222,N,What is this; Why is it screaming
1573,1801,839,Ishon Ngru,98,Bullseye Lantern,Gear,Souls of my Enemys,2,10.0,2022-06-10 09:01:55,Indonesia,Jakarta,Etsy.com,223,Y,
1574,1802,760,Obyall Titanc,91,Reliquary (Holy Symbol),Gear,Cash app,5,5.0,2022-06-19 03:50:05,United States,Minneapolis,yeoldestore.com,219,N,Payment site timed out
1575,1803,721,Thede Oyofurei,27,Sling,Weapons,Souls of my Enemys,3,1.0,2022-03-01 09:35:21,India,Delhi,Hardhat.com,224,N,Insuffecient Souls
1576,1806,825,Chowirm Thestanace,31,Greataxe,Weapons,Apple pay,8,50.0,2022-02-01 19:21:25,United States,Brooklyn,Walmart.com,219,N,Insuffecient Funds
1577,1807,536,Ceconspof Bll,25,Dart,Weapons,Venmo,7,0.5,2022-02-14 09:26:50,South Korea,Seoul,LarpersTrove.com,223,N,Payment site timed out
1578,1808,99,Wieurreee Ivident,72,Chalk (10 piece),Gear,Apple pay,4,1.0,2022-07-24 22:07:21,China,Yuncheng,Amazon.com,220,N,Failed to Authenticate buyer
1579,1809,373,Fiosortrin Dist,10,Chain Mail,Armor,Paypal,9,75.0,2022-01-26 13:22:15,China,Xinzhou,LarpersTrove.com,218,N,Payment site timed out
1580,1811,772,Tat Istyow,73,Chest,Gear,Cash app,7,5.0,2022-06-10 22:14:42,United States,Dallas,LarpersTrove.com,220,N,Failed to Authenticate buyer
1581,1812,271,Hera Cethan,23,Spear,Weapons,Souls of my Enemys,9,10.0,2022-06-11 05:09:49,United States,Richmond,LarpersTrove.com,225,N,Soul type not excepted
1582,1814,853,Avealeds Lorvesth,60,Rod (Arcane Focus),Gear,Venmo,4,10.0,2022-06-29 00:55:12,United States,Los Angeles,Hardhat.com,224,N,Insuffecient Funds
1583,1815,172,Sendeediol Othth,19,Light Hammer,Weapons,Paypal,7,2.0,2022-04-16 12:50:51,India,Delhi,yeoldestore.com,219,N,Failed to Authenticate buyer
1584,1816,852,Stoms Ghenct,59,Orb (Arcane Focus),Gear,Credit Card,10,20.0,2022-01-24 17:14:50,Congo (Kinshasa),Kinshasa,LarpersTrove.com,231,Y,
1585,1817,508,Deer Ondio,24,Light Crossbow,Weapons,Paypal,3,25.0,2022-04-25 13:38:42,Russia,Moscow,yeoldestore.com,220,Y,
1586,1819,104,Esiedud Qurdiqute,6,Scale Mail,Armor,Cash app,7,50.0,2022-08-02 07:55:55,Morocco,Casablanca,Blacksmithery.com,221,N,Failed to Authenticate buyer
1587,1820,31,Wisiripp Hndivisod,60,Rod (Arcane Focus),Gear,Google pay,4,10.0,2022-06-02 14:29:12,Japan,Tokyo,Etsy.com,228,Y,
1588,1822,956,Anleealb Etoyofeve,82,Totem (Druidic Focus),Gear,Google pay,2,1.0,2022-05-14 21:27:03,United States,New York,Hardhat.com,230,N,Failed to Authenticate buyer
1589,1823,159,Chegame Ppp,23,Spear,Weapons,Souls of my Enemys,9,10.0,2022-04-30 13:24:54,United States,Houston,LarpersTrove.com,227,Y,
1590,1824,285,Hoth Ypiorymp,81,Sprig of Mistletoe (Druidic Focus),Gear,Venmo,5,1.0,2022-04-24 00:06:37,United States,Dallas,LarpersTrove.com,226,N,Failed to Authenticate buyer
1591,1825,993,Onso Mos,82,Totem (Druidic Focus),Gear,Paypal,5,1.0,2022-02-20 18:19:56,Philippines,Manila,Walmart.com,221,N,Payment site timed out
1592,1826,532,Its Mora,100,Oil (Flask),Gear,Apple pay,3,1.0,2022-01-13 19:30:02,United States,New York,Walmart.com,221,N,Payment site timed out
1593,1827,632,Ofr Fomer,80,Crowbar,Gear,Credit Card,2,2.0,2022-06-21 17:32:20,China,Baoding,LarpersTrove.com,232,N,Incorrect CCV
1594,1828,965,Ftoury Ythin,28,Battleaxe,Weapons,Venmo,5,10.0,2022-03-01 21:50:27,United States,Atlanta,Blacksmithery.com,227,N,Payment site timed out
1595,1829,220,Stic Oclysth,106,Spellbook,Gear,Apple pay,10,50.0,2022-03-09 14:26:02,China,Bijie,Blacksmithery.com,222,Y,
1596,1830,766,Arn Rsce,87,Sledgehammer,Gear,Apple pay,2,2.0,2022-05-05 12:14:16,India,Delhi,yeoldestore.com,223,Y,
1597,1831,574,Bjutheeng Cquin,59,Orb (Arcane Focus),Gear,Google pay,3,20.0,2022-05-27 03:24:25,United States,New York,Hardhat.com,231,N,Insuffecient Funds
1598,1832,51,Pponth Amilon,49,Longbow,Weapons,Apple pay,3,50.0,2022-05-25 22:58:37,India,Bangalore,Etsy.com,224,Y,
1599,1834,582,And Cia,40,Scimitar,Weapons,Venmo,5,25.0,2022-08-15 08:15:16,China,Heze,Amazon.com,228,Y,
1600,1835,781,Sede Pha,109,Waterskin,Gear,Venmo,9,2.0,2022-03-03 09:40:49,Vietnam,Ho Chi Minh City,LarpersTrove.com,229,Y,
1601,1836,502,Lshus Thefead,36,Maul,Weapons,Credit Card,8,10.0,2022-07-16 17:57:21,China,New York,Amazon.com,234,Y,
1602,1837,281,Dear Llomermeg,72,Chalk (10 piece),Gear,Apple pay,5,1.0,2022-05-27 05:36:28,United States,New York,LarpersTrove.com,225,Y,
1603,1838,273,Buct Pule,51,Acid (vial),Gear,Credit Card,3,25.0,2022-02-03 19:53:05,United States,Dallas,Hardhat.com,235,Y,
1604,1839,348,Dorsi Sasme,75,Common Clothes,Gear,Credit Card,4,5.0,2022-02-10 20:08:46,France,Paris,Walmart.com,236,N,Insuffecient Funds
1605,1840,64,Ilefono Herala,70,Candle,Gear,Paypal,4,1.0,2022-02-08 16:59:03,South Korea,Seoul,Etsy.com,222,Y,
1606,1841,565,Timas Troreyou,94,Hunting Trap,Gear,Credit Card,u,5.0,2022-08-06 15:48:39,United States,Philadelphia,Etsy.com,237,Y,
1607,1842,568,Tichieryo Mis,96,Ink Pen,Gear,Gift card,4,0.2,2022-03-08 00:47:57,United States,New York,LarpersTrove.com,243,Y,
1608,1843,58,Atai Marinss,108,Vial,Gear,Venmo,3,1.0,2022-04-25 08:49:49,United States,New York,Walmart.com,230,Y,
1609,1844,739,Ldem Ino,12,Plate,Armor,Venmo,9,1500.0,2022-08-10 19:51:56,China,Xianyang,yeoldestore.com,231,Y,None
1610,1845,711,Atugint Thitai,10,Chain Mail,Armor,Venmo,3,75.0,2022-02-13 08:18:30,Egypt,Cairo,Hardhat.com,232,N,Insuffecient Funds
1611,1846,175,Uspy Flinti,68,Bucket,Gear,Souls of my Enemys,6,1.5,2022-08-07 09:52:06,United States,Boston,Walmart.com,228,N,Insuffecient Souls
1612,1847,290,Reronc Athadinte,8,Half Plate,Armor,Credit Card,8,750.0,2022-08-16 11:34:00,United States,New York,Etsy.com,238,Y,
1613,1848,964,Cherohe Rethed,12,Plate,Armor,Souls of my Enemys,10,1500.0,2022-01-11 02:17:22,China,Zhengzhou,LarpersTrove.com,229,N,Soul type not excepted
1614,1850,577,Icyst Siautino,18,Javelin,Weapons,Venmo,6,5.0,2022-07-04 18:14:59,United States,Los Angeles,Etsy.com,233,N,Failed to Authenticate buyer
1615,1851,304,Fforr Tienor,10,Chain Mail,Armor,Venmo,2,75.0,2022-05-15 22:46:12,Nigeria,Lagos,Amazon.com,234,Y,
1616,1852,602,Gelokenea Inde,18,Javelin,Weapons,Gift card,10,5.0,2022-03-12 05:14:12,Côte d'Ivoire,Abidjan,Amazon.com,244,N,Failed to Authenticate buyer
1617,1854,682,Are Touldler,3,Studded Leather,Armor,Credit Card,10,45.0,2022-04-19 09:36:01,China,Pingdu,yeoldestore.com,239,Y,
1618,1855,906,Ivaus Poma,70,Candle,Gear,Cash app,7,1.0,2022-07-05 21:20:28,India,Kolkāta,Walmart.com,223,Y,
1619,1856,475,Spondaco Terelys,24,Light Crossbow,Weapons,Gift card,1,25.0,2022-01-26 03:12:06,South Korea,Seoul,LarpersTrove.com,245,N,Failed to Authenticate buyer
1620,1857,333,Keseng Onofo,11,Splint,Armor,Gift card,8,200.0,2022-03-29 13:24:36,China,Dazhou,Amazon.com,246,N,Insuffecient Funds
1621,1858,417,Okeaving Ricon,75,Common Clothes,Gear,Paypal,8,5.0,2022-06-05 03:56:48,Kuwait,Kuwait City,Hardhat.com,223,Y,
1622,1860,203,Ffofthav Anes,69,Caltrops (20),Gear,Paypal,3,10.0,2022-02-03 08:59:24,India,Mumbai,Amazon.com,225,N,Failed to Authenticate buyer
1623,1861,16,Indeds Eslisu,33,Halberd,Weapons,Souls of my Enemys,5,20.0,2022-01-22 10:11:43,United States,Los Angeles,Hardhat.com,230,N,Insuffecient Souls
1624,1862,539,Pesevel Ditysai,89,Amulet (Holy Symbol),Gear,Apple pay,1,5.0,2022-07-08 14:29:06,Japan,Tokyo,Etsy.com,226,N,Payment site timed out
1625,1863,215,Intyofac Astired,56,Sling Bullets (20),Gear,Apple pay,9,0.5,2022-03-02 14:22:16,China,Guangzhou,LarpersTrove.com,227,Y,
1626,1864,850,Agedow Thonest,78,Traveler's Clothes,Gear,Cash app,3,20.0,2022-03-19 14:35:59,China,Guangzhou,Etsy.com,224,N,Insuffecient Funds
1627,1865,975,Oceidaldi Thathoa,65,Bedroll,Gear,Cash app,3,1000.0,2022-06-29 11:45:08,Iraq,Baghdad,LarpersTrove.com,225,Y,
1628,1866,630,Thod Orefterom,4,Hide,Armor,Apple pay,4,10.0,2022-03-13 01:47:05,China,Chuzhou,yeoldestore.com,228,Y,
1629,1868,105,Oni Geap,33,Halberd,Weapons,Credit Card,6,20.0,2022-01-11 06:53:09,China,Zunyi,Amazon.com,240,N,Incorrect CCV
1630,1869,408,Iane Dal,6,Scale Mail,Armor,Souls of my Enemys,6,50.0,2022-03-02 06:06:16,Indonesia,Jakarta,Amazon.com,231,Y,
1631,1870,88,Ono Mif,25,Dart,Weapons,Souls of my Enemys,5,0.5,2022-04-03 04:31:33,United States,New York,Blacksmithery.com,232,Y,
1632,1871,631,Ontes Thaksenon,21,Quarterstaff,Weapons,Google pay,3,2.0,2022-01-28 22:09:26,United States,Boston,Amazon.com,234,Y,
1633,1872,706,Athec Isety,84,Yew Wand (Druidic Focus),Gear,Cash app,8,10.0,2022-01-27 21:22:46,China,Guangzhou,LarpersTrove.com,226,N,Failed to Authenticate buyer
1634,1873,276,Isoua Foner,8,Half Plate,Armor,Venmo,10,750.0,2022-08-11 03:09:19,China,Tianjin,Etsy.com,235,N,Insuffecient Funds
1635,1874,301,Calas Smexur,96,Ink Pen,Gear,Gift card,10,0.2,2022-02-18 12:22:38,United States,Los Angeles,Amazon.com,247,N,Insuffecient Funds
1636,1875,258,Ofesa Ayoren,43,War Pick,Weapons,Google pay,4,5.0,2022-04-21 04:31:12,China,Shangrao,Hardhat.com,235,N,Payment site timed out
1637,1876,207,Wereme Con,3,Studded Leather,Armor,Paypal,7,45.0,2022-07-16 08:52:59,China,Shanghai,Etsy.com,226,N,Insuffecient Funds
1638,1877,733,Tereri Iinde,45,Whip,Weapons,Apple pay,8,2.0,2022-05-04 22:00:29,United States,Los Angeles,Etsy.com,229,Y,
1639,1878,320,Suinds Bougeca,81,Sprig of Mistletoe (Druidic Focus),Gear,Apple pay,8,1.0,2022-07-12 08:48:39,United States,Los Angeles,Blacksmithery.com,230,Y,
1640,1879,760,Obyall Titanc,7,Breastplate,Armor,Venmo,8,400.0,2022-05-09 17:33:59,United States,Minneapolis,yeoldestore.com,236,Y,
1641,1880,226,Alyou Thee,18,Javelin,Weapons,Gift card,3,5.0,2022-07-13 20:42:32,India,Indore,Blacksmithery.com,248,Y,
1642,1881,986,Byenu Aredike,32,Greatsword,Weapons,Credit Card,7,50.0,2022-06-05 10:40:57,India,Mumbai,Etsy.com,241,N,Insuffecient Funds
1643,1882,772,Tat Istyow,62,Wand (Arcane Focus),Gear,Paypal,7,10.0,2022-01-29 15:50:15,United States,Dallas,Walmart.com,227,Y,
1644,1883,22,Okstethe0e Ph8homas,64,Ball Bearings (100),Gear,Venmo,1,20.0,2022-04-09 01:00:36,United States,Los Angeles,LarpersTrove.com,237,Y,
1645,1884,575,Alyora Ssithep,109,Waterskin,Gear,Paypal,6,2.0,2022-06-09 18:33:01,United States,Boston,LarpersTrove.com,228,N,Insuffecient Funds
1646,1886,980,Dicld Ffenandee,9,Ring Mail,Armor,Gift card,5,30.0,2022-03-15 07:52:03,China,Qujing,Amazon.com,249,Y,
1647,1887,8,Dlorenouc Offa,67,Glass Bottle,Gear,Apple pay,1,2.0,2022-01-09 19:56:06,Japan,Tokyo,LarpersTrove.com,232,Y,
1648,1888,315,Thersi Ong,6,Scale Mail,Armor,Credit Card,4,50.0,2022-06-14 05:49:06,India,Delhi,LarpersTrove.com,242,N,Insuffecient Funds
1649,1889,863,Chinte Cari,77,Fine Clothes,Gear,Paypal,7,150.0,2022-01-24 00:44:09,China,Shanghai,Blacksmithery.com,229,Y,
1650,1890,247,Iro Grio,50,Net,Weapons,Venmo,10,1.0,2022-07-14 07:09:21,United States,New York,Amazon.com,238,N,Insuffecient Funds
1651,1891,548,Incalt Wabos,95,Ink (1 ounce bottle),Gear,Gift card,10,1.0,2022-01-28 12:39:56,Unixed States,Chicago,Etsy.com,250,N,Payment site timed out
1652,1892,859,Cualdup Angy,26,Shortbow,Weapons,Google pay,5,25.0,2022-02-14 04:21:42,China,Suihua,Etsy.com,236,N,Failed to Authenticate buyer
1653,1893,422,Geym Tunkine,15,Dagger,Weapons,Cash app,7,2.0,2022-02-13 15:47:51,China,Shangqiu,Amazon.com,227,N,Insuffecient Funds
1654,1894,610,Ilemev Verkiofin,3,Studded Leather,Armor,Paypal,5,45.0,2022-07-08 03:17:25,United States,New York,Blacksmithery.com,230,N,Insuffecient Funds
1655,1895,671,Cofroth Annsome,76,Costume Clothes,Gear,Credit Card,4,15.0,2022-01-20 06:45:04,United States,Seattle,Etsy.com,243,Y,
1656,1897,97,Enothepth Mestisecal,61,Staff (Arcane Focus),Gear,Venmo,9,5.0,2022-05-11 16:12:36,United States,Los Angeles,Hardhat.com,239,N,Payment site timed out
1657,1898,942,Athante Mbllme,73,Chest,Gear,Paypal,1,5.0,2022-06-21 07:58:13,Argentina,Buenos Aires,Hardhat.com,232,Y,
1658,1899,437,Ake Alichevat,48,Heavy Crossbow,Weapons,Apple pay,4,50.0,2022-02-23 20:54:09,Bangladesh,Dhaka,LarpersTrove.com,233,Y,
1659,1900,266,Pryeyw Gingidede,28,Battleaxe,Weapons,Cash app,5,10.0,2022-08-10 16:55:18,China,Chengdu,Hardhat.com,228,N,Failed to Authenticate buyer
1660,1901,445,Desiend Comedis,16,Greatclub,Weapons,Gift card,3,2.0,2022-08-03 20:55:11,Japan,Tokyo,Amazon.com,251,N,Failed to Authenticate buyer
1661,1902,940,Wionincu Precofis,62,Wand (Arcane Focus),Gear,Gift card,5,10.0,2022-03-23 03:41:13,United States,San Francisco,Etsy.com,252,N,Payment site timed out
1662,1903,433,Custimary Ipthakini,30,Glaive,Weapons,Cash app,8,200.0,2022-06-24 04:37:25,United States,Miami,Etsy.com,229,N,Payment site timed out
1663,1904,227,Hencirme Asthe,5,Chain Shirt,Armor,Venmo,8,50.0,2022-02-18 21:21:31,Kazakhstan,Almaty,Walmart.com,240,Y,
1664,1905,78,Del Sutha,85,Grappling Hook,Gear,Google pay,5,2.0,2022-03-27 04:37:06,India,Ahmedabad,Etsy.com,237,Y,
1665,1906,947,Cer Basye,12,Plate,Armor,Paypal,9,1500.0,2022-05-19 13:19:28,Brazil,São Paulo,Hardhat.com,233,Y,
1666,1907,414,Therth Ondul,7,Breastplate,Armor,Gift card,6,400.0,2022-01-23 09:33:30,Pakistan,Lahore,LarpersTrove.com,253,Y,
1667,1908,720,Ared Tiner,71,Chain (10 ft),Gear,Venmo,8,5.0,2022-04-05 00:40:08,United States,Queens,yeoldestore.com,241,N,Insuffecient Funds
1668,1909,920,Thuthearye Toueo,13,Shield,Armor,Cash app,2,10.0,2022-02-20 15:10:26,United States,Seattle,Blacksmithery.com,230,Y,
1669,1910,201,Blarai Duesesit,25,Dart,Weapons,Paypal,8,0.5,2022-01-15 02:39:02,United States,New York,Hardhat.com,234,Y,
1670,1911,778,Ulven Edoweeri,72,Chalk (10 piece),Gear,Souls of my Enemys,9,1.0,2022-03-18 13:26:48,United States,Chicago,Hardhat.com,233,Y,
1671,1912,304,Fforr Tienor,17,Handaxe,Weapons,Gift card,4,5.0,2022-02-27 01:36:09,Nigeria,Lagos,Hardhat.com,254,N,Payment site timed out
1672,1913,679,Fia Athen,25,Dart,Weapons,Google pay,10,0.5,2022-01-18 00:26:44,Brazil,São Paulo,LarpersTrove.com,238,Y,
1673,1914,473,Wise Tityobrlof,84,Yew Wand (Druidic Focus),Gear,Google pay,3,10.0,2022-05-12 09:10:23,India,Bangalore,Hardhat.com,239,Y,
1674,1915,470,Soteresere Thowanf,69,Caltrops (20),Gear,Gift card,3,10.0,2022-06-24 00:32:17,Pakistan,Karachi,Blacksmithery.com,255,Y,
1675,1916,655,Kegerin Hiti,61,Staff (Arcane Focus),Gear,Google pay,10,5.0,2022-01-02 00:10:44,Japan,Tokyo,LarpersTrove.com,240,Y,
1676,1917,189,Sante Fremme,43,War Pick,Weapons,Gift card,5,5.0,2022-04-04 03:13:01,Congo (Kinshasa),Kinshasa,Hardhat.com,256,Y,
1677,1918,953,Sioutol Shtya,60,Rod (Arcane Focus),Gear,Paypal,4,10.0,2022-01-18 22:59:21,China,Hengyang,Walmart.com,235,N,Insuffecient Funds
1678,1919,348,Dorsi Sasme,67,Glass Bottle,Gear,Cash app,10,2.0,2022-05-26 00:28:10,France,Paris,yeoldestore.com,231,N,Failed to Authenticate buyer
1679,1920,118,Ikigave Sthatrthen,62,Wand (Arcane Focus),Gear,Cash app,3,10.0,2022-05-16 19:45:03,United States,New York,Blacksmithery.com,232,N,Failed to Authenticate buyer
1680,1922,506,Takiveren Idarg,1,Padded,Armor,Credit Card,9,5.0,2022-08-15 15:32:16,United States,New York,Walmart.com,244,Y,
1681,1924,239,LidCout,84,Yew Wand (Druidic Focus),Gear,Gift card,5,10.0,2022-05-08 08:05:55,United States,Chicago,LarpersTrove.com,257,Y,
1682,1925,991,Scar Angss,74,Climber's Kit,Gear,Souls of my Enemys,7,25.0,2022-06-01 19:07:08,Japan,Tokyo,Amazon.com,234,N,Insuffecient Souls
1683,1926,761,Ispure Wedothert,93,Hourglass,Gear,Credit Card,1,25.0,2022-07-22 12:51:20,Nigeria,Lagos,LarpersTrove.com,245,Y,
1684,1927,204,Owalenug Atiome,55,Crossbow Bolts (20),Gear,Souls of my Enemys,10,10.0,2022-04-08 08:06:39,India,Delhi,Hardhat.com,235,N,What is this; Why is it screaming
1685,1928,808,Asilawndel Thi,53,Arrows (20),Gear,Cash app,7,10.0,2022-07-23 14:56:54,Philippines,Manila,Walmart.com,233,N,Payment site timed out
1686,1929,314,Inato Athelomi,46,Blowgun,Weapons,Paypal,8,10.0,2022-07-29 12:27:29,China,Yiyang,Amazon.com,237,N,Insuffecient Funds
1687,1930,718,Thtart Grrgeceav,16,Greatclub,Weapons,Paypal,5,2.0,2022-05-13 16:16:29,United States,Phoenix,Hardhat.com,238,N,Failed to Authenticate buyer
1688,1931,596,Oiti Brore,7,Breastplate,Armor,Credit Card,5,400.0,2022-01-05 21:27:31,United States,Detroit,Walmart.com,246,Y,
1689,1932,237,Thewhinsar Bofer,76,Costume Clothes,Gear,Souls of my Enemys,6,15.0,2022-04-27 10:40:33,United States,Los Angeles,Blacksmithery.com,236,N,Insuffecient Souls
1690,1933,159,Chegame Ppp,72,Chalk (10 piece),Gear,Venmo,10,1.0,2022-01-02 12:07:07,United States,Houston,Amazon.com,242,N,Insuffecient Funds
1691,1934,964,Cherohe Rethed,69,Caltrops (20),Gear,Gift card,2,10.0,2022-06-04 15:31:57,China,Zhengzhou,yeoldestore.com,258,N,Payment site timed out
1692,1935,458,Frali Dinu,100,Oil (Flask),Gear,Souls of my Enemys,9,1.0,2022-07-24 08:33:10,United States,New York,Amazon.com,237,Y,
1693,1936,111,Prtou Menounder,78,Traveler's Clothes,Gear,Apple pay,2,20.0,2022-02-18 01:19:34,China,Guangzhou,Blacksmithery.com,235,Y,
1694,1937,95,Hedudi Blall,100,Oil (Flask),Gear,Apple pay,2,1.0,2022-04-11 22:55:34,Brazil,São Paulo,Blacksmithery.com,236,N,Payment site timed out
1695,1938,256,Tinther Fornacusth,9,Ring Mail,Armor,Gift card,4,30.0,2022-06-17 21:18:02,United States,Los Angeles,Blacksmithery.com,259,Y,
1696,1939,455,Cove Ncthoou,2,Leather,Armor,Credit Card,9,10.0,2022-02-09 05:48:00,China,Xiamen,Amazon.com,247,Y,
1697,1940,779,Thise Grdil,57,Antitoxin (vial),Gear,Cash app,9,50.0,2022-06-10 08:16:43,United States,Pittsburgh,Amazon.com,234,Y,
1698,1941,172,Sendeediol Othth,4,Hide,Armor,Venmo,5,10.0,2022-02-22 03:56:17,India,Delhi,Blacksmithery.com,243,N,Insuffecient Funds
1699,1942,299,Matinof Teltyof,104,Robes,Gear,Paypal,5,10.0,2022-05-06 21:47:43,China,Shantou,LarpersTrove.com,239,Y,
1700,1943,929,Dques Onsenow,82,Totem (Druidic Focus),Gear,Paypal,8,1.0,2022-06-11 16:10:46,Mexico,Guadalajara,Hardhat.com,240,N,Failed to Authenticate buyer
1701,1944,398,Uther Erowio,47,Hand Crossbow,Weapons,Apple pay,10,75.0,2022-03-07 03:38:45,China,Guangzhou,Hardhat.com,237,N,Failed to Authenticate buyer
1702,1945,689,Rurastala Ith,61,Staff (Arcane Focus),Gear,Cash app,9,5.0,2022-06-27 03:09:12,Sudan,Khartoum,Etsy.com,235,Y,
1703,1946,243,Fio Pepreray,106,Spellbook,Gear,Credit Card,3,50.0,2022-04-24 02:07:24,China,Linyi,yeoldestore.com,248,N,Failed to Authenticate buyer
1704,1948,562,Heans Thitigend,85,Grappling Hook,Gear,Apple pay,6,2.0,2022-02-12 18:04:16,Pakistan,Karachi,Walmart.com,239,Y,
1705,1950,960,Ared Iabli,75,Common Clothes,Gear,Souls of my Enemys,9,5.0,2022-01-20 09:57:39,United States,Laredo,Blacksmithery.com,238,Y,
1706,1951,140,Otith Athemer,16,Greatclub,Weapons,Google pay,3,2.0,2022-07-13 13:26:18,United States,Los Angeles,Etsy.com,241,Y,
1707,1952,71,Wackn Dlld,92,Holy Water (Flask),Gear,Souls of my Enemys,3,25.0,2022-03-07 17:06:13,United States,New York,Walmart.com,239,N,Soul type not excepted
1708,1954,407,Redsegra Icondevex,83,Wooden Staff (Druidic Focus),Gear,Apple pay,7,5.0,2022-03-18 11:47:31,United States,New York,Amazon.com,241,Y,
1709,1955,101,Didr Tasorhans,11,Splint,Armor,Souls of my Enemys,7,200.0,2022-01-13 00:20:18,India,Delhi,yeoldestore.com,240,Y,
1710,1956,670,Dorrae Geduth,8,Half Plate,Armor,Cash app,5,750.0,2022-01-13 12:49:57,Japan,Tokyo,Blacksmithery.com,237,Y,
1711,1957,320,Suinds Bougeca,87,Sledgehammer,Gear,Gift card,4,2.0,2022-04-04 02:07:00,United States,Los Angeles,Walmart.com,260,N,Payment site timed out
1712,1958,126,Smar Ast,78,Traveler's Clothes,Gear,Apple pay,4,20.0,2022-05-16 10:28:17,China,Baoding,Amazon.com,242,Y,
